Wavelength_microns Throughput
1.6854000244140628 0.0
1.6864000244140627 0.0
1.6874000244140626 8.3369257969297e-05
1.6884000244140625 9.049134691263409e-05
1.6894000244140626 9.86636313745626e-05
1.6904000244140625 0.00010596295085362578
1.6914000244140626 0.00011554898637759451
1.6924000244140625 0.00012643603782825751
1.6934000244140626 0.0001384555616158207
1.6944000244140625 0.00015196837031818873
1.6954000244140626 0.00016667622717880795
1.6964000244140625 0.00018342025406726362
1.6974000244140626 0.00020348716907399056
1.6984000244140625 0.00022434730203787297
1.6994000244140626 0.000250970671401743
1.7004000244140625 0.000280383285480818
1.7014000244140626 0.0003126714674710601
1.7024000244140625 0.00035294527510118637
1.7034000244140626 0.00039631298542300357
1.7044000244140625 0.00044629759621448784
1.7054000244140626 0.000504059570111914
1.7064000244140625 0.0005697054521899989
1.7074000244140626 0.0006440886464216526
1.7084000244140625 0.0007272948806788173
1.7094000244140626 0.000823197938552384
1.7104000244140625 0.000932675704266594
1.7114000244140626 0.001052632059663631
1.7124000244140625 0.0011926711577435602
1.7134000244140626 0.0013506327833920932
1.7144000244140625 0.001524213344585682
1.7154000244140626 0.001722663835353872
1.7164000244140625 0.0019549088661677903
1.7174000244140626 0.0022107371283183455
1.7184000244140625 0.002510984265215655
1.7194000244140626 0.0028617991469842975
1.7204000244140625 0.0032494656639541707
1.7214000244140626 0.0037002634985645756
1.7224000244140625 0.004226080875094565
1.7234000244140626 0.004832029433486823
1.7244000244140625 0.005543844616163299
1.7254000244140626 0.006396018235063471
1.7264000244140625 0.007385283774168793
1.7274000244140626 0.008552458565913686
1.7284000244140625 0.009940455040283147
1.7294000244140626 0.01163413084367413
1.7304000244140625 0.013597177296263984
1.7314000244140626 0.015978158088059122
1.7324000244140625 0.018845580387955706
1.7334000244140626 0.021971824173363137
1.7344000244140625 0.02542717697011281
1.7354000244140626 0.028927382177208697
1.7364000244140625 0.03263479675063766
1.7374000244140626 0.03647705348819837
1.7384000244140625 0.04098012945895113
1.7394000244140626 0.045612312441125104
1.7404000244140625 0.05083818694333211
1.7414000244140626 0.05671056291615908
1.7424000244140625 0.06291719866858679
1.7434000244140626 0.0698647289399145
1.7444000244140625 0.07764913442985308
1.7454000244140624 0.08678663804691843
1.7464000244140625 0.09701770736149284
1.7474000244140624 0.10922983717075897
1.7484000244140625 0.12355719729964837
1.7494000244140624 0.14006783969452968
1.7504000244140625 0.1592394244882089
1.7514000244140624 0.18046111799269937
1.7524000244140625 0.20232924199554053
1.7534000244140624 0.226059150683448
1.7544000244140625 0.2498666929269175
1.7554000244140624 0.27391056803417413
1.7564000244140625 0.29744087268261915
1.7574000244140624 0.3200488904012937
1.7584000244140625 0.34003470914654155
1.7594000244140624 0.35863671729561597
1.7604000244140625 0.3752215991280526
1.7614000244140624 0.3903379472596239
1.7624000244140625 0.404424280070266
1.7634000244140624 0.41811171115616214
1.7644000244140625 0.43030085894360615
1.7654000244140624 0.44209760209674465
1.7664000244140625 0.4531754295778545
1.7674000244140624 0.46326101538076336
1.7684000244140625 0.4732196969452234
1.7694000244140624 0.4824195007369703
1.7704000244140625 0.4909942479698644
1.7714000244140624 0.4979399096210422
1.7724000244140625 0.5040561494731076
1.7734000244140624 0.5090343391455494
1.7744000244140625 0.5128747488441456
1.7754000244140624 0.5161830499132674
1.7764000244140625 0.5175240307054444
1.7774000244140624 0.5195015186091023
1.7784000244140625 0.5196712408971889
1.7794000244140624 0.5210185514796442
1.7804000244140625 0.521909831875011
1.7814000244140624 0.5221720742156364
1.7824000244140625 0.5228454112141263
1.7834000244140624 0.5228443344209441
1.7844000244140625 0.5232008884024648
1.7854000244140624 0.5240529398391208
1.7864000244140625 0.5244155512172327
1.7874000244140624 0.5251522105966618
1.7884000244140625 0.5265548997785864
1.7894000244140624 0.527066404912603
1.7904000244140625 0.527616006699314
1.7914000244140624 0.5280205830343928
1.7924000244140625 0.5281955936490039
1.7934000244140624 0.5279145215133166
1.7944000244140625 0.5280132144014063
1.7954000244140624 0.5267837421835759
1.7964000244140625 0.5259700258843997
1.7974000244140624 0.5244422934697062
1.7984000244140625 0.522930563341657
1.7994000244140624 0.5219031821482962
1.8004000244140625 0.5202113661263189
1.8014000244140624 0.5190763863573888
1.8024000244140626 0.5172657001962125
1.8034000244140624 0.5156789246800082
1.8044000244140626 0.5137276173366969
1.8054000244140624 0.511930763457405
1.8064000244140626 0.5107776707551979
1.8074000244140624 0.5102418291653598
1.8084000244140626 0.5095036516163289
1.8094000244140624 0.5089171408554635
1.8104000244140626 0.5086815761051156
1.8114000244140624 0.5077263516791599
1.8124000244140626 0.5085494110568934
1.8134000244140625 0.5087136341259473
1.8144000244140626 0.5096394145061683
1.8154000244140625 0.5104898867532979
1.8164000244140626 0.5109391119885376
1.8174000244140625 0.5118747044090444
1.8184000244140626 0.5134639288993547
1.8194000244140625 0.5145553608894877
1.8204000244140626 0.5152524477517555
1.8214000244140625 0.5167938035065203
1.8224000244140626 0.5183406239085153
1.8234000244140625 0.5187273046452973
1.8244000244140626 0.5211519826387292
1.8254000244140625 0.5224841277586559
1.8264000244140626 0.5236623943202062
1.8274000244140625 0.5244391385199257
1.8284000244140626 0.5249982863592296
1.8294000244140625 0.5257981025182119
1.8304000244140626 0.5274429217604097
1.8314000244140625 0.5277146285378304
1.8324000244140626 0.5291470902537879
1.8334000244140625 0.5296827250387769
1.8344000244140626 0.5297232098055528
1.8354000244140625 0.5298472025911347
1.8364000244140626 0.5313237973085845
1.8374000244140625 0.5312983237504616
1.8384000244140626 0.5316497235509003
