Wavelength_microns Throughput
0.5503499755859375 4.81166483795188e-13
0.5513499755859375 4.568537893932772e-13
0.5523499755859375 6.233134755505598e-10
0.5533499755859375 6.139628101624043e-10
0.5543499755859375 7.445654638096582e-13
0.5553499755859375 7.517251149208117e-11
0.5563499755859375 1.2796516364934395e-11
0.5573499755859375 1.8405869344738456e-10
0.5583499755859375 1.050207398144492e-12
0.5593499755859375 1.2616859260488015e-12
0.5603499755859375 1.4557820497149162e-12
0.5613499755859375 1.326246202796235e-09
0.5623499755859375 1.3359813857680956e-09
0.5633499755859375 1.9238575271443486e-12
0.5643499755859375 1.5676707687935473e-10
0.5653499755859375 2.117194893674136e-12
0.5663499755859375 1.4110927133279881e-09
0.5673499755859375 1.734357539987424e-09
0.5683499755859375 1.9336690724642974e-09
0.5693499755859375 1.827530529735949e-09
0.5703499755859375 5.63620157896524e-09
0.5713499755859375 4.450225731695581e-09
0.5723499755859375 5.3920895307928885e-09
0.5733499755859375 5.98021530906392e-10
0.5743499755859375 4.827897188775876e-10
0.5753499755859375 2.7196936652898e-09
0.5763499755859375 4.639020068333898e-09
0.5773499755859375 5.26015278945662e-09
0.5783499755859375 6.574365650463086e-09
0.5793499755859375 4.198126327995792e-12
0.5803499755859375 6.160249124195162e-10
0.5813499755859375 5.776003916430065e-09
0.5823499755859375 1.5557377401724282e-10
0.5833499755859375 3.289822832035443e-09
0.5843499755859375 4.568343645593919e-09
0.5853499755859375 3.5897074563146774e-09
0.5863499755859375 1.1107798107967952e-08
0.5873499755859375 1.1581068438937532e-08
0.5883499755859375 1.7260270969713775e-08
0.5893499755859375 1.8453130141429606e-09
0.5903499755859375 2.4329628037441846e-09
0.5913499755859375 2.5820824333352267e-09
0.5923499755859375 3.3413124985771946e-09
0.5933499755859375 1.7257244798340228e-08
0.5943499755859375 1.2269483654954542e-08
0.5953499755859375 1.1897694902914548e-08
0.5963499755859375 7.284473865294104e-09
0.5973499755859375 1.5532403991493473e-08
0.5983499755859375 1.2849197163021964e-08
0.5993499755859375 1.2213969395244093e-08
0.6003499755859375 9.121122306028867e-09
0.6013499755859375 3.744732679088345e-09
0.6023499755859375 1.8339062031216677e-09
0.6033499755859375 1.0078381434071009e-08
0.6043499755859375 2.7117224712149338e-09
0.6053499755859375 1.1353049735414152e-11
0.6063499755859375 1.3213355344011539e-08
0.6073499755859375 9.884988157814297e-09
0.6083499755859375 2.280190966094898e-08
0.6093499755859375 1.137541331658707e-08
0.6103499755859375 2.1806483078644913e-08
0.6113499755859375 1.0595774495449796e-08
0.6123499755859375 1.509113185332035e-08
0.6133499755859375 8.254239672143355e-09
0.6143499755859375 1.3438826060617689e-08
0.6153499755859375 1.614326698629915e-09
0.6163499755859375 1.5043081618894505e-09
0.6173499755859375 2.4519301742076932e-08
0.6183499755859375 8.022936177293745e-09
0.6193499755859375 1.3215822493979037e-08
0.6203499755859375 3.171987168924463e-08
0.6213499755859375 1.640464214895865e-08
0.6223499755859375 1.6028324900731465e-08
0.6233499755859375 2.4114117306887062e-08
0.6243499755859375 3.152293561510788e-08
0.6253499755859375 1.4167322637823564e-08
0.6263499755859375 1.114498073589944e-08
0.6273499755859375 4.7777356651317696e-09
0.6283499755859375 2.3960373264131684e-08
0.6293499755859375 3.6058624698909945e-08
0.6303499755859375 1.6647423163420226e-08
0.6313499755859375 3.1719241189135815e-08
0.6323499755859375 5.673350001211268e-09
0.6333499755859375 3.7063982485003926e-08
0.6343499755859375 3.057628727961344e-08
0.6353499755859375 1.0204516956799163e-08
0.6363499755859375 6.813063124175599e-09
0.6373499755859375 1.209914152417677e-08
0.6383499755859375 7.229725998602044e-08
0.6393499755859375 4.223799670152585e-08
0.6403499755859375 5.8693137460930967e-08
0.6413499755859375 4.5395418628151916e-08
0.6423499755859375 5.647095287144191e-08
0.6433499755859375 1.4704655041231285e-08
0.6443499755859375 6.425422489255293e-08
0.6453499755859375 3.380947755659353e-08
0.6463499755859375 3.977731519466927e-08
0.6473499755859375 4.1472765843898864e-08
0.6483499755859375 5.254505257747933e-08
0.6493499755859375 3.284853476634901e-08
0.6503499755859375 3.719125339470803e-08
0.6513499755859375 3.21173370949503e-08
0.6523499755859375 2.602830967598966e-08
0.6533499755859375 7.321230900473366e-08
0.6543499755859375 6.172744948557178e-08
0.6553499755859375 4.462442596984587e-08
